addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	8	10	10	8	10	10	10	10	8	8	10	10	0	0	2018-07-22 23:08:50	40040	1532272130554	24
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	8	9	10	8	8	5	0	0	0	0	0	0	2018-07-22 23:08:50	40047	1532272130586	25
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-22 23:08:50	40048	1532272130619	26
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-22 23:08:50	40075	1532272130653	27
52	10	32	33	40	41	43	47	48	50	56	77	0	0	0	0	10	9	10	10	8	8	10	9	9	10	0	0	0	0	2018-07-22 23:08:50	40052	1532272130686	28
66	4	63	64	67	77	0	0	0	0	0	0	0	0	0	0	10	10	1	9	0	0	0	0	0	0	0	0	0	0	2018-07-22 23:08:50	40066	1532272130719	29
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	10	10	10	10	10	10	2	8	0	0	0	0	0	0	2018-07-22 23:08:50	40080	1532272130753	30
41	12	24	32	40	43	44	47	48	50	52	53	56	63	0	0	1	10	10	10	10	10	10	10	10	8	9	10	0	0	2018-07-22 23:08:50	40041	1532272130786	31
70	9	4	10	63	64	69	71	72	78	80	0	0	0	0	0	6	7	4	4	6	4	10	5	7	0	0	0	0	0	2018-07-22 23:08:50	40070	1532272130820	32
50	12	38	39	40	41	43	44	47	52	53	63	70	77	0	0	7	9	9	10	10	9	5	8	10	10	7	10	0	0	2018-07-22 23:08:50	40050	1532272130853	33
63	10	40	41	43	50	64	66	67	70	72	77	0	0	0	0	10	8	7	10	10	10	4	8	5	5	0	0	0	0	2018-07-22 23:08:50	40063	1532272130887	34
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	7	10	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-22 23:08:50	40069	1532272130920	35
77	7	40	43	44	50	53	63	66	0	0	0	0	0	0	0	10	10	2	10	10	3	10	0	0	0	0	0	0	0	2018-07-22 23:08:50	40077	1532272130953	36
44	9	38	40	41	43	47	50	52	53	77	0	0	0	0	0	10	10	10	10	10	10	7	10	10	0	0	0	0	0	2018-07-22 23:08:50	40044	1532272130987	37
64	8	8	9	43	50	63	66	67	70	0	0	0	0	0	0	10	7	1	1	10	10	10	9	0	0	0	0	0	0	2018-07-22 23:08:51	40064	1532272131020	38
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-22 23:08:51	40078	1532272131053	39
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	4	10	10	6	0	0	0	0	0	0	0	0	0	0	2018-07-22 23:08:51	40072	1532272131087	40
56	8	32	33	37	38	40	41	47	52	0	0	0	0	0	0	3	5	6	3	9	5	4	8	0	0	0	0	0	0	2018-07-22 23:08:51	40056	1532272131120	41
