addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
67	2	8	64	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 13:30:45	40067	1531978245653	28
44	9	38	40	41	43	47	48	50	52	77	0	0	0	0	0	10	10	10	10	10	1	10	10	8	0	0	0	0	0	2018-07-19 13:30:45	40044	1531978245686	29
40	11	38	41	43	44	48	47	50	52	53	63	77	0	0	0	7	10	10	10	8	10	6	10	6	10	9	0	0	0	2018-07-19 13:30:45	40040	1531978245935	30
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	8	9	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 13:30:45	40069	1531978245970	31
43	12	38	40	41	44	48	47	50	52	53	63	64	77	0	0	1	10	10	10	10	7	10	10	8	8	5	9	0	0	2018-07-19 13:30:46	40043	1531978246017	32
47	7	40	41	43	44	48	52	56	0	0	0	0	0	0	0	10	10	10	9	10	10	6	0	0	0	0	0	0	0	2018-07-19 13:30:46	40047	1531978246053	33
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	7	6	9	9	4	10	10	5	10	3	2	0	0	0	2018-07-19 13:30:46	40063	1531978246086	34
77	8	40	41	43	50	52	53	63	66	0	0	0	0	0	0	9	3	10	10	9	10	1	10	0	0	0	0	0	0	2018-07-19 13:30:46	40077	1531978246197	35
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 13:30:46	40075	1531978246228	36
70	12	4	10	12	50	63	64	66	69	71	72	78	80	0	0	4	7	5	4	10	7	1	2	3	10	10	8	0	0	2018-07-19 13:30:46	40070	1531978246262	37
64	7	8	43	50	63	66	67	70	0	0	0	0	0	0	0	6	3	3	10	10	10	9	0	0	0	0	0	0	0	2018-07-19 13:30:46	40064	1531978246295	38
53	5	40	41	43	50	77	0	0	0	0	0	0	0	0	0	5	4	5	10	3	0	0	0	0	0	0	0	0	0	2018-07-19 13:30:46	40053	1531978246405	39
52	12	32	33	40	41	43	44	48	47	50	56	63	77	0	0	7	7	10	10	10	9	10	10	7	9	7	8	0	0	2018-07-19 13:30:46	40052	1531978246437	40
41	12	32	38	40	43	44	48	47	50	52	56	63	77	0	0	8	2	10	10	10	5	10	10	10	9	8	8	0	0	2018-07-19 13:30:46	40041	1531978246470	41
