addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	6	10	10	9	10	10	10	10	8	9	7	10	0	0	2018-07-22 21:41:04	40040	1532266864087	24
43	10	40	41	44	47	48	50	52	53	63	77	0	0	0	0	10	10	10	10	10	10	10	8	10	10	0	0	0	0	2018-07-22 21:41:04	40043	1532266864290	25
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-22 21:41:04	40048	1532266864349	26
52	11	32	33	40	41	43	44	47	48	50	56	77	0	0	0	8	8	10	10	9	2	10	9	9	9	7	0	0	0	2018-07-22 21:41:04	40052	1532266864379	27
50	12	38	39	40	41	43	44	47	52	53	63	70	77	0	0	4	6	10	10	10	8	10	9	10	10	5	10	0	0	2018-07-22 21:41:04	40050	1532266864413	28
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	7	6	6	5	10	9	0	0	0	0	0	0	0	0	2018-07-22 21:41:04	40053	1532266864446	29
44	10	38	40	41	43	47	48	50	52	53	77	0	0	0	0	10	10	10	10	10	5	10	8	10	10	0	0	0	0	2018-07-22 21:41:04	40044	1532266864480	30
41	12	24	32	40	43	44	47	48	50	52	53	56	63	0	0	2	8	10	10	10	10	10	10	10	10	10	9	0	0	2018-07-22 21:41:04	40041	1532266864513	31
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	10	10	10	8	9	10	0	0	0	0	0	0	2018-07-22 21:41:04	40047	1532266864546	32
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-22 21:41:05	40078	1532266865129	33
66	4	63	64	67	77	0	0	0	0	0	0	0	0	0	0	10	9	2	10	0	0	0	0	0	0	0	0	0	0	2018-07-22 21:41:05	40066	1532266865378	34
64	7	8	9	43	63	66	67	70	0	0	0	0	0	0	0	10	7	3	10	10	10	10	0	0	0	0	0	0	0	2018-07-22 21:41:05	40064	1532266865455	35
70	10	4	10	50	63	64	69	71	72	78	80	0	0	0	0	3	9	3	7	9	2	6	10	8	9	0	0	0	0	2018-07-22 21:41:05	40070	1532266865497	36
77	7	40	43	44	50	53	63	66	0	0	0	0	0	0	0	10	10	2	10	10	4	10	0	0	0	0	0	0	0	2018-07-22 21:41:05	40077	1532266865576	37
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	10	9	10	10	10	10	5	8	0	0	0	0	0	0	2018-07-22 21:41:05	40080	1532266865605	38
67	3	8	9	64	0	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-22 21:41:05	40067	1532266865638	39
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	8	10	10	10	0	0	0	0	0	0	0	0	0	0	2018-07-22 21:41:05	40072	1532266865680	40
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-22 21:41:05	40075	1532266865722	41
