addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
70	10	10	12	63	64	66	69	71	72	78	80	0	0	0	0	8	1	8	7	4	7	4	10	10	9	0	0	0	0	2018-07-20 12:04:59	40070	1532059499203	18
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	7	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40069	1532059499237	19
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	9	9	10	6	8	5	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40033	1532059499270	20
72	3	63	70	78	0	0	0	0	0	0	0	0	0	0	0	7	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40072	1532059499320	21
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	6	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40039	1532059499353	22
32	3	33	41	52	0	0	0	0	0	0	0	0	0	0	0	9	9	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40032	1532059499387	23
37	9	3	4	13	21	26	33	38	39	56	0	0	0	0	0	4	5	10	6	2	4	7	8	7	0	0	0	0	0	2018-07-20 12:04:59	40037	1532059499420	24
41	11	32	40	43	44	47	48	50	52	56	63	77	0	0	0	6	10	10	10	10	9	10	10	4	8	8	0	0	0	2018-07-20 12:04:59	40041	1532059499454	25
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	10	9	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40066	1532059499487	26
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	6	6	7	10	10	4	8	8	10	10	1	1	10	0	2018-07-20 12:04:59	40050	1532059499550	27
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	9	10	10	10	8	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40048	1532059499723	28
52	12	32	33	40	41	43	44	47	48	50	56	63	77	0	0	4	9	9	10	10	10	10	10	7	7	2	8	0	0	2018-07-20 12:04:59	40052	1532059499754	29
67	4	8	9	13	64	0	0	0	0	0	0	0	0	0	0	10	7	1	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40067	1532059499787	30
64	7	8	43	50	63	66	67	70	0	0	0	0	0	0	0	10	2	7	10	7	10	6	0	0	0	0	0	0	0	2018-07-20 12:04:59	40064	1532059499821	31
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	5	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40071	1532059499854	32
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:59	40075	1532059499887	33
63	10	40	41	43	50	52	64	66	70	72	77	0	0	0	0	7	6	5	10	4	10	10	10	4	5	0	0	0	0	2018-07-20 12:04:59	40063	1532059499921	34
44	10	38	40	41	43	47	48	50	52	53	77	0	0	0	0	10	10	10	10	10	1	10	6	7	10	0	0	0	0	2018-07-20 12:04:59	40044	1532059499954	35
47	7	40	41	43	44	48	50	52	0	0	0	0	0	0	0	10	10	10	1	10	4	8	0	0	0	0	0	0	0	2018-07-20 12:04:59	40047	1532059499988	36
80	9	3	4	10	12	17	21	70	72	78	0	0	0	0	0	10	9	10	10	10	1	10	1	1	0	0	0	0	0	2018-07-20 12:05:00	40080	1532059500021	37
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:05:00	40078	1532059500054	38
56	7	26	33	37	40	41	47	52	0	0	0	0	0	0	0	3	3	10	6	9	8	8	0	0	0	0	0	0	0	2018-07-20 12:05:00	40056	1532059500088	39
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	2	1	5	3	10	4	0	0	0	0	0	0	0	0	2018-07-20 12:05:00	40053	1532059500121	40
77	8	40	43	44	50	52	53	63	66	0	0	0	0	0	0	10	10	5	10	1	9	4	10	0	0	0	0	0	0	2018-07-20 12:05:00	40077	1532059500154	41
