addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
32	3	33	41	52	0	0	0	0	0	0	0	0	0	0	0	8	9	5	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:15	40032	1532053215917	19
41	12	32	40	43	44	47	48	50	52	53	56	63	77	0	0	8	10	10	10	10	7	10	10	1	7	9	9	0	0	2018-07-20 10:20:16	40041	1532053216055	20
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	9	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:16	40048	1532053216092	21
44	9	38	40	41	43	47	50	52	53	77	0	0	0	0	0	10	10	10	10	10	10	10	10	10	0	0	0	0	0	2018-07-20 10:20:16	40044	1532053216125	22
77	8	40	41	43	44	50	53	63	66	0	0	0	0	0	0	10	1	9	3	10	9	5	10	0	0	0	0	0	0	2018-07-20 10:20:16	40077	1532053216470	23
43	10	40	41	44	47	48	50	52	53	63	77	0	0	0	0	10	10	10	10	10	10	10	6	9	10	0	0	0	0	2018-07-20 10:20:16	40043	1532053216546	24
56	6	26	33	37	41	47	52	0	0	0	0	0	0	0	0	1	5	5	7	6	4	0	0	0	0	0	0	0	0	2018-07-20 10:20:16	40056	1532053216575	25
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	9	10	10	9	10	9	6	10	6	9	10	0	0	0	2018-07-20 10:20:16	40040	1532053216609	26
66	5	63	64	67	70	77	0	0	0	0	0	0	0	0	0	10	10	1	10	9	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:16	40066	1532053216642	27
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	8	7	9	10	10	9	7	9	10	10	3	3	10	0	2018-07-20 10:20:16	40050	1532053216676	28
52	12	32	33	40	41	43	44	47	48	50	56	63	77	0	0	2	8	9	9	7	9	10	10	6	6	9	9	0	0	2018-07-20 10:20:16	40052	1532053216709	29
53	5	40	43	44	50	77	0	0	0	0	0	0	0	0	0	8	8	7	10	6	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:16	40053	1532053216759	30
70	12	4	10	12	50	63	64	66	69	71	72	78	80	0	0	4	7	2	3	7	5	7	4	4	10	6	6	0	0	2018-07-20 10:20:16	40070	1532053216792	31
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	7	2	10	6	10	3	0	0	0	0	0	0	2018-07-20 10:20:16	40047	1532053216826	32
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	3	10	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:16	40069	1532053216859	33
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	7	10	10	8	0	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:16	40072	1532053216892	34
67	3	8	9	64	0	0	0	0	0	0	0	0	0	0	0	10	8	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:16	40067	1532053216926	35
63	10	40	41	43	50	52	64	66	70	72	77	0	0	0	0	7	8	8	10	7	10	10	10	7	4	0	0	0	0	2018-07-20 10:20:16	40063	1532053216976	36
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	7	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:17	40071	1532053217009	37
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:17	40075	1532053217043	38
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 10:20:17	40078	1532053217076	39
64	8	8	9	43	50	63	66	67	70	0	0	0	0	0	0	8	6	1	4	10	10	10	9	0	0	0	0	0	0	2018-07-20 10:20:17	40064	1532053217109	40
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	9	8	10	10	10	10	9	5	0	0	0	0	0	0	2018-07-20 10:20:17	40080	1532053217143	41
