addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
32	5	24	33	41	52	56	0	0	0	0	0	0	0	0	0	1	10	7	5	9	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:40	40032	1531969480933	15
24	7	32	33	40	41	44	52	56	0	0	0	0	0	0	0	8	8	8	7	8	5	9	0	0	0	0	0	0	0	2018-07-19 11:04:40	40024	1531969480981	16
37	9	3	4	13	21	26	33	38	39	56	0	0	0	0	0	7	5	10	7	7	6	4	6	5	0	0	0	0	0	2018-07-19 11:04:41	40037	1531969481013	17
39	6	8	9	26	37	38	50	0	0	0	0	0	0	0	0	1	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 11:04:41	40039	1531969481063	18
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	9	10	9	7	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:41	40026	1531969481096	19
38	10	13	26	33	37	39	40	41	43	44	50	0	0	0	0	5	7	9	10	10	7	5	6	10	6	0	0	0	0	2018-07-19 11:04:41	40038	1531969481130	20
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	9	8	7	6	3	8	0	0	0	0	0	0	0	0	2018-07-19 11:04:41	40033	1531969481163	21
43	12	38	40	41	44	47	48	50	52	53	63	64	77	0	0	3	10	10	10	10	10	10	10	8	10	6	10	0	0	2018-07-19 11:04:41	40043	1531969481196	22
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	7	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:41	40071	1531969481230	23
77	9	40	41	43	44	50	52	53	63	66	0	0	0	0	0	10	8	10	1	10	9	10	6	10	0	0	0	0	0	2018-07-19 11:04:41	40077	1531969481465	24
56	5	32	33	37	41	47	0	0	0	0	0	0	0	0	0	2	9	10	6	5	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:41	40056	1531969481633	25
80	8	4	10	12	17	21	70	72	78	0	0	0	0	0	0	10	10	10	10	2	10	6	6	0	0	0	0	0	0	2018-07-19 11:04:41	40080	1531969481663	26
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	6	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:41	40069	1531969481697	27
64	7	8	43	50	63	66	67	70	0	0	0	0	0	0	0	8	2	3	10	10	10	7	0	0	0	0	0	0	0	2018-07-19 11:04:41	40064	1531969481730	28
52	12	32	33	40	41	43	44	47	48	50	56	63	77	0	0	3	4	10	10	10	4	10	10	10	1	4	6	0	0	2018-07-19 11:04:41	40052	1531969481764	29
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:41	40075	1531969481797	30
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	9	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:41	40066	1531969481840	31
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	6	3	10	9	10	8	0	0	0	0	0	0	2018-07-19 11:04:41	40047	1531969481882	32
41	12	32	38	40	43	44	47	48	50	52	56	63	77	0	0	8	1	10	10	10	10	7	10	10	9	8	6	0	0	2018-07-19 11:04:41	40041	1531969481923	33
44	9	38	40	41	43	47	48	50	52	77	0	0	0	0	0	10	10	10	10	10	3	10	2	8	0	0	0	0	0	2018-07-19 11:04:41	40044	1531969481965	34
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:42	40078	1531969482007	35
67	2	8	64	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:42	40067	1531969482048	36
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	7	7	8	10	10	8	3	10	10	9	2	5	10	0	2018-07-19 11:04:42	40050	1531969482090	37
53	5	40	41	43	50	77	0	0	0	0	0	0	0	0	0	8	4	7	10	6	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:42	40053	1531969482149	38
70	12	4	10	12	50	63	64	66	69	71	72	78	80	0	0	4	10	2	1	8	8	2	5	6	10	10	8	0	0	2018-07-19 11:04:42	40070	1531969482190	39
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	8	10	10	8	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:04:42	40072	1531969482232	40
48	7	40	41	43	44	47	50	52	0	0	0	0	0	0	0	10	10	10	2	10	1	10	0	0	0	0	0	0	0	2018-07-19 11:04:42	40048	1531969482274	41
