addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
9	4	8	13	39	67	0	0	0	0	0	0	0	0	0	0	10	10	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:17	40009	1531987217243	12
24	9	32	33	37	38	40	41	44	52	56	0	0	0	0	0	4	5	4	1	7	8	10	7	8	0	0	0	0	0	2018-07-19 16:00:18	40024	1531987218196	13
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	9	9	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:18	40066	1531987218306	14
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	9	5	6	8	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:18	40026	1531987218416	15
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	2	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 16:00:18	40039	1531987218453	16
38	10	13	26	33	37	39	40	43	44	50	56	0	0	0	0	6	9	2	10	9	8	7	10	8	5	0	0	0	0	2018-07-19 16:00:18	40038	1531987218502	17
33	5	13	32	37	52	56	0	0	0	0	0	0	0	0	0	7	10	4	4	4	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:18	40033	1531987218535	18
32	4	33	41	52	56	0	0	0	0	0	0	0	0	0	0	5	5	7	2	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:18	40032	1531987218568	19
37	8	4	13	21	26	33	38	39	56	0	0	0	0	0	0	6	10	6	6	4	6	8	8	0	0	0	0	0	0	2018-07-19 16:00:18	40037	1531987218602	20
77	9	40	41	43	44	50	52	53	63	66	0	0	0	0	0	10	3	10	1	10	10	10	7	10	0	0	0	0	0	2018-07-19 16:00:18	40077	1531987218635	21
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:18	40075	1531987218773	22
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	6	9	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:18	40069	1531987218802	23
80	9	3	4	10	12	17	21	70	72	78	0	0	0	0	0	10	10	10	10	10	2	10	7	10	0	0	0	0	0	2018-07-19 16:00:18	40080	1531987218835	24
43	11	38	40	41	44	47	48	50	52	53	63	77	0	0	0	8	10	10	10	10	10	10	10	9	10	10	0	0	0	2018-07-19 16:00:18	40043	1531987218869	25
52	12	32	33	40	41	43	44	47	48	50	56	63	77	0	0	3	3	10	10	9	4	6	10	7	8	7	7	0	0	2018-07-19 16:00:18	40052	1531987218997	26
47	6	40	41	43	44	48	52	0	0	0	0	0	0	0	0	10	10	9	7	10	10	0	0	0	0	0	0	0	0	2018-07-19 16:00:19	40047	1531987219099	27
70	10	10	50	63	64	66	69	71	72	78	80	0	0	0	0	9	4	10	6	8	3	2	10	7	10	0	0	0	0	2018-07-19 16:00:19	40070	1531987219127	28
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	7	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:19	40071	1531987219160	29
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	7	7	9	10	10	6	5	10	10	10	4	4	10	0	2018-07-19 16:00:19	40050	1531987219219	30
67	4	8	9	63	64	0	0	0	0	0	0	0	0	0	0	10	6	3	9	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:19	40067	1531987219252	31
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	10	5	8	10	4	10	10	5	10	4	7	0	0	0	2018-07-19 16:00:19	40063	1531987219286	32
41	11	32	40	43	44	47	48	50	52	56	63	77	0	0	0	3	10	10	10	9	10	10	10	9	8	7	0	0	0	2018-07-19 16:00:19	40041	1531987219320	33
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	10	10	10	10	10	6	7	10	6	9	10	0	0	0	2018-07-19 16:00:19	40040	1531987219354	34
48	6	40	41	43	44	47	52	0	0	0	0	0	0	0	0	10	10	9	2	10	10	0	0	0	0	0	0	0	0	2018-07-19 16:00:19	40048	1531987219387	35
56	8	13	33	37	38	40	41	47	52	0	0	0	0	0	0	3	4	8	1	1	2	4	5	0	0	0	0	0	0	2018-07-19 16:00:19	40056	1531987219420	36
64	6	8	50	63	66	67	70	0	0	0	0	0	0	0	0	8	6	10	10	10	8	0	0	0	0	0	0	0	0	2018-07-19 16:00:19	40064	1531987219454	37
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	5	2	8	1	10	8	0	0	0	0	0	0	0	0	2018-07-19 16:00:19	40053	1531987219487	38
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	8	8	10	7	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:19	40072	1531987219537	39
44	9	38	40	41	43	47	48	50	52	77	0	0	0	0	0	10	10	10	10	10	8	10	10	10	0	0	0	0	0	2018-07-19 16:00:19	40044	1531987219596	40
78	3	70	72	80	0	0	0	0	0	0	0	0	0	0	0	8	10	2	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 16:00:19	40078	1531987219637	41
