addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	10	8	10	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:53	40066	1531972313759	22
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	10	4	10	10	6	10	10	1	10	4	6	0	0	0	2018-07-19 11:51:53	40063	1531972313801	23
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	6	9	10	10	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:53	40072	1531972313843	24
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	9	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:53	40069	1531972313884	25
78	3	70	72	80	0	0	0	0	0	0	0	0	0	0	0	9	10	2	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:53	40078	1531972313926	26
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:53	40075	1531972313968	27
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	8	8	10	10	9	10	5	10	0	0	0	0	0	0	2018-07-19 11:51:54	40080	1531972314010	28
67	4	8	9	63	64	0	0	0	0	0	0	0	0	0	0	10	6	1	10	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:54	40067	1531972314051	29
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	8	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:54	40071	1531972314093	30
64	7	8	43	50	63	66	67	70	0	0	0	0	0	0	0	8	3	3	10	10	10	9	0	0	0	0	0	0	0	2018-07-19 11:51:54	40064	1531972314135	31
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	9	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:54	40048	1531972314177	32
43	12	38	40	41	44	47	48	50	52	53	63	64	77	0	0	4	10	10	10	8	10	10	10	10	10	3	10	0	0	2018-07-19 11:51:54	40043	1531972314218	33
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	8	10	10	10	10	10	10	10	8	10	10	0	0	0	2018-07-19 11:51:54	40040	1531972314260	34
44	10	38	40	41	43	47	48	50	52	63	77	0	0	0	0	10	10	10	10	10	1	10	3	1	10	0	0	0	0	2018-07-19 11:51:54	40044	1531972314302	35
53	5	40	41	43	50	77	0	0	0	0	0	0	0	0	0	8	3	8	10	8	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:54	40053	1531972314343	36
52	11	33	40	41	43	44	47	48	50	56	63	77	0	0	0	6	9	10	7	1	10	10	10	1	8	7	0	0	0	2018-07-19 11:51:54	40052	1531972314385	37
56	6	32	33	37	41	47	52	0	0	0	0	0	0	0	0	4	7	7	7	5	2	0	0	0	0	0	0	0	0	2018-07-19 11:51:54	40056	1531972314427	38
41	12	32	38	40	43	44	47	48	50	52	56	63	77	0	0	6	1	10	10	10	10	10	10	10	7	8	7	0	0	2018-07-19 11:51:54	40041	1531972314469	39
47	7	40	41	43	44	48	50	52	0	0	0	0	0	0	0	10	10	5	1	10	5	10	0	0	0	0	0	0	0	2018-07-19 11:51:54	40047	1531972314502	40
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	5	8	9	10	10	5	6	10	10	10	1	3	10	0	2018-07-19 11:51:54	40050	1531972314560	41
