addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
117	13	64	67	115	118	119	120	121	123	127	129	131	135	139	0	9	9	10	10	10	10	10	10	10	10	10	9	1	0	2018-06-01 09:08:13	40117	1527815293659	46
63	9	40	41	43	50	52	64	66	70	72	0	0	0	0	0	8	7	10	10	2	10	10	2	5	0	0	0	0	0	2018-06-01 09:08:13	40063	1527815293693	47
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	9	10	9	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40069	1527815293726	48
40	11	30	41	43	44	47	48	50	52	53	63	77	0	0	0	1	10	10	10	10	10	10	10	10	10	10	0	0	0	2018-06-01 09:08:13	40040	1527815293759	49
77	6	40	41	43	50	63	66	0	0	0	0	0	0	0	0	10	10	10	10	2	10	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40077	1527815293793	50
52	11	30	32	40	41	43	44	47	48	50	56	63	0	0	0	1	9	9	10	9	5	9	10	8	1	2	0	0	0	2018-06-01 09:08:13	40052	1527815293826	51
70	10	10	12	64	63	66	69	72	78	80	120	0	0	0	0	8	4	5	6	5	5	6	4	3	9	0	0	0	0	2018-06-01 09:08:13	40070	1527815293861	52
129	11	115	117	118	119	120	121	122	123	131	135	139	0	0	0	10	10	10	1	10	10	10	10	6	9	9	0	0	0	2018-06-01 09:08:13	40129	1527815293894	53
47	7	40	41	43	48	50	52	56	0	0	0	0	0	0	0	10	10	10	10	9	10	7	0	0	0	0	0	0	0	2018-06-01 09:08:13	40047	1527815293928	54
80	8	3	10	12	17	70	72	120	121	0	0	0	0	0	0	7	10	8	8	8	4	2	4	0	0	0	0	0	0	2018-06-01 09:08:13	40080	1527815293961	55
66	6	64	63	67	70	77	139	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-06-01 09:08:14	40066	1527815294019	56
