addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
127	5	117	119	121	123	131	0	0	0	0	0	0	0	0	0	10	10	9	9	10	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40127	1527690558429	29
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	9	8	10	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40069	1527690558466	30
71	4	69	75	124	132	0	0	0	0	0	0	0	0	0	0	9	10	9	7	0	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40071	1527690558494	31
139	6	66	118	122	124	129	132	0	0	0	0	0	0	0	0	8	7	10	10	10	10	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40139	1527690558527	32
63	9	40	41	43	50	64	66	70	72	129	0	0	0	0	0	7	7	10	10	10	10	6	6	5	0	0	0	0	0	2018-05-30 22:29:18	40063	1527690558562	33
119	9	80	115	117	118	120	121	123	127	129	0	0	0	0	0	2	9	10	10	10	10	5	10	4	0	0	0	0	0	2018-05-30 22:29:18	40119	1527690558595	34
117	12	67	115	118	119	120	121	122	123	127	129	131	135	0	0	5	10	10	10	10	10	1	9	10	10	10	10	0	0	2018-05-30 22:29:18	40117	1527690558629	35
122	6	115	117	124	129	132	139	0	0	0	0	0	0	0	0	3	1	10	10	8	10	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40122	1527690558662	36
135	7	64	117	118	120	123	129	131	0	0	0	0	0	0	0	9	9	10	1	10	7	9	0	0	0	0	0	0	0	2018-05-30 22:29:18	40135	1527690558696	37
131	9	67	115	117	118	120	123	127	129	135	0	0	0	0	0	8	10	10	10	10	10	10	10	10	0	0	0	0	0	2018-05-30 22:29:18	40131	1527690558729	38
67	6	8	9	64	66	117	131	0	0	0	0	0	0	0	0	9	10	10	8	8	10	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40067	1527690558762	39
129	12	63	64	115	117	118	120	121	122	123	131	135	139	0	0	10	10	10	10	10	10	10	10	9	10	10	10	0	0	2018-05-30 22:29:18	40129	1527690558796	40
124	5	71	118	122	132	139	0	0	0	0	0	0	0	0	0	7	4	5	10	6	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40124	1527690558829	41
70	9	10	63	64	66	69	72	78	80	120	0	0	0	0	0	6	4	4	7	6	9	9	9	5	0	0	0	0	0	2018-05-30 22:29:18	40070	1527690558863	42
44	4	38	40	41	43	0	0	0	0	0	0	0	0	0	0	7	9	7	10	0	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40044	1527690558896	43
77	6	40	41	43	50	53	66	0	0	0	0	0	0	0	0	9	10	10	10	4	10	0	0	0	0	0	0	0	0	2018-05-30 22:29:18	40077	1527690558929	44
56	7	30	33	37	40	41	47	52	0	0	0	0	0	0	0	8	5	10	5	7	5	7	0	0	0	0	0	0	0	2018-05-30 22:29:18	40056	1527690558963	45
121	9	80	115	117	118	119	120	123	127	129	0	0	0	0	0	3	10	10	10	10	10	7	9	9	0	0	0	0	0	2018-05-30 22:29:19	40121	1527690559021	46
53	4	40	41	50	77	0	0	0	0	0	0	0	0	0	0	10	10	10	7	0	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:19	40053	1527690559055	47
123	13	64	115	117	118	119	120	121	122	127	129	131	135	139	0	10	10	10	10	1	10	10	2	9	10	10	10	6	0	2018-05-30 22:29:19	40123	1527690559088	48
80	7	3	10	12	17	70	119	121	0	0	0	0	0	0	0	9	9	10	9	8	1	3	0	0	0	0	0	0	0	2018-05-30 22:29:19	40080	1527690559121	49
132	7	69	71	118	120	122	124	139	0	0	0	0	0	0	0	3	8	2	7	5	10	10	0	0	0	0	0	0	0	2018-05-30 22:29:19	40132	1527690559155	50
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:19	40075	1527690559188	51
48	4	40	41	47	52	0	0	0	0	0	0	0	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:19	40048	1527690559246	52
47	7	40	41	43	48	50	52	56	0	0	0	0	0	0	0	10	10	10	10	1	10	8	0	0	0	0	0	0	0	2018-05-30 22:29:19	40047	1527690559280	53
50	9	38	39	40	41	43	52	53	63	77	0	0	0	0	0	10	5	10	10	10	10	10	10	10	0	0	0	0	0	2018-05-30 22:29:19	40050	1527690559313	54
120	13	70	72	115	117	118	119	121	122	123	129	131	132	135	0	10	1	10	10	10	10	10	1	9	10	10	6	9	0	2018-05-30 22:29:19	40120	1527690559347	55
72	3	63	70	78	0	0	0	0	0	0	0	0	0	0	0	4	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 22:29:19	40072	1527690559380	56
